X,Y
1358,2.275
1359,2.321
1360,2.379
1361,2.341
1362,2.397
1363,2.408
1364,2.345
1365,2.352
1366,2.373
1367,2.538
1368,2.372
1369,2.328
1370,2.360
1371,2.307
1372,2.286
1373,2.310
1374,2.243
1375,2.593
1376,2.390
1377,2.354
1378,2.229
1379,2.345
1380,2.455
1381,2.385
1382,2.427
1383,2.297
1384,2.288
1385,2.351
1386,2.391
1387,2.354
1388,2.401
1389,2.426
1390,2.424
1391,2.275
1392,2.440
1393,2.317
1394,2.403
1395,2.443
1396,2.428
1397,2.367
1398,2.349
1399,2.409
1400,2.428
1401,2.609
1402,2.347
1403,2.392
1404,2.413
1405,2.481
1406,2.285
1407,2.368
1408,2.509
1409,2.413
1410,2.371
1411,2.384
1412,2.409
1413,2.433
1414,2.256
1415,2.478
1416,2.408
1417,2.337
1418,2.248
1419,2.397
1420,2.383
1421,2.233
1422,2.206
1423,2.271
1424,2.222
1425,2.301
1426,2.310
1427,2.264
1428,2.297
1429,2.264
1430,2.262
1431,2.334
1432,2.304
1433,2.292
1434,2.275
1435,2.234
1436,2.391
1437,2.427
1438,2.328
1439,2.188
1440,2.201
1441,2.344
1442,2.236
1443,2.172
1444,2.236
1445,2.358
1446,2.321
1447,2.252
1448,2.305
1449,2.284
1450,2.327
1451,2.509
1452,2.384
1453,2.321
1454,2.398
1455,2.234
1456,2.365
1457,2.363
1458,2.304
1459,2.335
1460,2.268
1461,2.238
1462,2.233
1463,2.373
1464,2.375
1465,2.196
1466,2.295
1467,2.415
1468,2.375
1469,2.426
1470,2.336
1471,2.258
1472,2.250
1473,2.246
1474,2.334
1475,2.297
1476,2.354
1477,2.400
1478,2.376
1479,2.381
1480,2.319
1481,2.292
1482,2.251
1483,2.338
1484,2.343
1485,2.376
1486,2.226
1487,2.267
1488,2.538
1489,2.338
1490,2.162
1491,2.282
1492,2.371
1493,2.285
1494,2.226
1495,2.291
1496,2.384
1497,2.342
1498,2.291
1499,2.199
1500,2.424
1501,2.370
1502,2.284
1503,2.152
1504,2.204
1505,2.137
1506,2.244
1507,2.262
1508,2.261
1509,2.259
1510,1.998
1511,2.223
1512,2.191
1513,2.341
1514,2.406
1515,2.480
1516,2.311
1517,2.386
1518,2.268
1519,2.386
1520,2.290
1521,2.255
1522,2.239
1523,2.196
1524,2.247
1525,2.141
1526,2.137
1527,2.107
1528,2.093
1529,2.228
1530,2.138
1531,1.978
1532,2.029
1533,1.852
1534,1.925
1535,1.886
1536,2.090
1537,2.092
1538,1.983
1539,2.155
1540,2.246
1541,2.174
1542,2.137
1543,2.150
1544,2.174
1545,2.342
1546,2.267
1547,2.236
1548,2.470
1549,2.352
1550,2.290
1551,2.271
1552,2.128
1553,2.176
1554,2.322
1555,2.240
1556,2.235
1557,2.236
1558,2.150
1559,2.263
1560,2.103
1561,2.178
1562,2.320
1563,2.387
1564,2.118
1565,2.193
1566,2.195
1567,2.388
1568,2.376
1569,2.148
1570,2.248
1571,2.232
1572,2.353
1573,2.191
1574,2.270
1575,2.155
1576,2.309
1577,2.317
1578,2.215
1579,2.244
1580,2.282
1581,2.151
1582,2.216
1583,2.363
1584,2.358
1585,2.307
1586,2.139
1587,2.276
1588,2.411
1589,2.102
1590,2.289
1591,2.206
1592,2.185
1593,2.243
1594,2.118
1595,2.272
1596,2.301
1597,2.306
1598,2.224
1599,2.381
1600,2.431
1601,2.194
1602,2.263
1603,2.332
1604,2.216
1605,2.345
1606,2.286
1607,2.293
1608,2.382
1609,2.137
1610,2.332
1611,2.238
1612,2.156
1613,2.255
1614,2.306
1615,2.260
1616,2.229
1617,2.159
1618,2.438
1619,2.187
1620,2.200
1621,2.153
1622,2.434
1623,2.328
1624,2.228
1625,2.245
1626,2.330
1627,2.308
1628,2.391
1629,2.269
1630,2.214
1631,2.216
1632,2.311
1633,2.180
1634,2.307
1635,2.224
1636,2.219
1637,2.204
1638,2.333
1639,2.257
1640,2.135
1641,2.263
1642,2.088
1643,2.226
1644,2.213
1645,2.324
1646,2.197
1647,2.327
1648,2.346
1649,2.255
1650,2.165
1651,2.196
1652,2.228
1653,2.317
1654,2.254
1655,2.100
1656,2.184
1657,2.139
1658,2.239
1659,2.211
1660,2.166
1661,2.236
1662,2.188
1663,2.327
1664,2.326
1665,2.325
1666,2.189
1667,2.231
1668,2.254
1669,2.270
1670,2.304
1671,2.178
1672,2.253
1673,2.289
1674,2.322
1675,2.185
1676,2.148
1677,2.181
1678,2.254
1679,2.229
1680,2.257
1681,2.212
1682,2.256
1683,2.366
1684,2.210
1685,2.131
1686,2.271
1687,2.318
1688,2.341
1689,2.314
1690,2.211
1691,2.199
1692,2.203
1693,2.092
1694,2.260
1695,2.142
1696,2.184
1697,2.339
1698,2.157
1699,2.174
1700,2.296
1701,2.289
1702,2.330
1703,2.248
1704,2.103
1705,2.219
1706,2.260
1707,2.122
1708,2.149
1709,2.177
1710,2.090
1711,2.248
1712,2.330
1713,2.351
1714,2.314
1715,2.372
1716,2.093
1717,2.155
1718,2.332
1719,2.270
1720,2.248
1721,2.379
1722,2.279
1723,2.216
1724,2.125
1725,2.229
1726,2.110
1727,2.191
1728,2.205
1729,2.244
1730,2.293
1731,2.231
1732,2.166
1733,2.203
1734,2.100
1735,2.245
1736,2.347
1737,2.259
1738,2.398
1739,2.304
1740,2.270
1741,2.293
