Time (s),Time + delay (us),lamda (A),E (eV),Trans_OB,Trans_total,Norm_total,,,,,,,,,,,,,
0.012326,1.23E+04,3.03E+00,8.93E-03,5.142,2.558,0.497471801,,,,,,,,,,,,,
0.0123262,1.23E+04,3.03E+00,8.93E-03,5.148,2.486,0.482905983,,,,,,,,,,,,,
0.0123265,1.23E+04,3.03E+00,8.92E-03,5.128,2.537,0.494734789,,,,,,,,,,,,,
0.0123267,1.23E+04,3.03E+00,8.92E-03,5.133,2.493,0.485680888,,,,,,,,,,,,,
0.012327,1.23E+04,3.03E+00,8.92E-03,5.132,2.522,0.491426345,,,,,,,,,,,,,
0.0123272,1.23E+04,3.03E+00,8.92E-03,5.121,2.57,0.501855106,,,,,,,,,,,,,
0.0123274,1.23E+04,3.03E+00,8.92E-03,5.138,2.516,0.489684702,,,,,,,,,,,,,
0.0123277,1.23E+04,3.03E+00,8.92E-03,5.161,2.584,0.500678163,,,,,,,,,,,,,
0.0123279,1.23E+04,3.03E+00,8.92E-03,5.169,2.547,0.492745212,,,,,,,,,,,,,
0.0123282,1.23E+04,3.03E+00,8.92E-03,5.141,2.518,0.489787979,,,,,,,,,,,,,
0.0123284,1.23E+04,3.03E+00,8.92E-03,5.127,2.54,0.495416423,,,,,,,,,,,,,
0.0123286,1.23E+04,3.03E+00,8.92E-03,5.122,2.653,0.517961734,,,,,,,,,,,,,
0.0123289,1.23E+04,3.03E+00,8.92E-03,5.092,2.586,0.50785546,,,,,,,,,,,,,
0.0123291,1.23E+04,3.03E+00,8.92E-03,5.081,2.588,0.509348553,,,,,,,,,,,,,
0.0123294,1.23E+04,3.03E+00,8.92E-03,5.06,2.592,0.512252964,,,,,,,,,,,,,
0.0123296,1.23E+04,3.03E+00,8.92E-03,5.061,2.55,0.503852993,,,,,,,,,,,,,
0.0123298,1.23E+04,3.03E+00,8.92E-03,5.043,2.611,0.517747373,,,,,,,,,,,,,
0.0123301,1.23E+04,3.03E+00,8.92E-03,5.036,2.595,0.515289913,,,,,,,,,,,,,
0.0123303,1.23E+04,3.03E+00,8.92E-03,4.99,2.544,0.509819639,,,,,,,,,,,,,
0.0123306,1.23E+04,3.03E+00,8.92E-03,5.031,2.558,0.508447625,,,,,,,,,,,,,
0.0123308,1.23E+04,3.03E+00,8.92E-03,5.005,2.559,0.511288711,,,,,,,,,,,,,
0.012331,1.23E+04,3.03E+00,8.92E-03,5.028,2.566,0.510342084,,,,,,,,,,,,,
0.0123313,1.23E+04,3.03E+00,8.92E-03,5.03,2.582,0.51332008,,,,,,,,,,,,,
0.0123315,1.23E+04,3.03E+00,8.92E-03,5.028,2.639,0.52486078,,,,,,,,,,,,,
0.0123318,1.23E+04,3.03E+00,8.92E-03,5,2.491,0.4982,,,,,,,,,,,,,
0.012332,1.23E+04,3.03E+00,8.92E-03,4.995,2.554,0.511311311,,,,,,,,,,,,,
0.0123322,1.23E+04,3.03E+00,8.92E-03,4.965,2.516,0.506747231,,,,,,,,,,,,,
0.0123325,1.23E+04,3.03E+00,8.92E-03,4.973,2.475,0.497687513,,,,,,,,,,,,,
0.0123327,1.23E+04,3.03E+00,8.92E-03,4.961,2.496,0.50312437,,,,,,,,,,,,,
0.012333,1.23E+04,3.03E+00,8.92E-03,4.975,2.442,0.490854271,,,,,,,,,,,,,
0.0123332,1.23E+04,3.03E+00,8.92E-03,4.954,2.28,0.460234154,,,,,,,,,,,,,
0.0123334,1.23E+04,3.03E+00,8.91E-03,4.941,2.209,0.447075491,,,,,,,,,,,,,
0.0123337,1.23E+04,3.03E+00,8.91E-03,4.995,1.932,0.386786787,,,,,,,,,,,,,
0.0123339,1.23E+04,3.03E+00,8.91E-03,4.977,1.794,0.360458107,,,,,,,,,,,,,
0.0123342,1.23E+04,3.03E+00,8.91E-03,4.999,1.713,0.342668534,,,,,,,,,,,,,
0.0123344,1.23E+04,3.03E+00,8.91E-03,4.981,1.567,0.314595463,,,,,,,,,,,,,
0.0123346,1.23E+04,3.03E+00,8.91E-03,4.972,1.659,0.333668544,,,,,,,,,,,,,
0.0123349,1.23E+04,3.03E+00,8.91E-03,4.929,1.762,0.357476161,,,,,,,,,,,,,
0.0123351,1.23E+04,3.03E+00,8.91E-03,4.999,1.85,0.370074015,,,,,,,,,,,,,
